muni,mes,ano,desastre,uf,valor_parcela,rio_doce,afetado,pop
NOVA PONTE,04,2016,Após o Desastre,MG,880,0,0,12760
NOVA PONTE,05,2015,Antes do Desastre,MG,788,0,0,12760
NOVA PONTE,12,2014,Antes do Desastre,MG,24616,0,0,12760
NOVA PONTE,12,2015,Após o Desastre,MG,5516,0,0,12760
NOVA PORTEIRINHA,01,2015,Antes do Desastre,MG,3024,0,0,7350
NOVA PORTEIRINHA,01,2016,Após o Desastre,MG,1760,0,0,7350
NOVA PORTEIRINHA,02,2015,Antes do Desastre,MG,788,0,0,7350
NOVA PORTEIRINHA,02,2016,Após o Desastre,MG,7920,0,0,7350
NOVA PORTEIRINHA,03,2015,Antes do Desastre,MG,2364,0,0,7350
NOVA PORTEIRINHA,03,2016,Após o Desastre,MG,880,0,0,7350
NOVA PORTEIRINHA,12,2014,Antes do Desastre,MG,2896,0,0,7350
NOVA SERRANA,01,2015,Antes do Desastre,MG,39632,0,0,73289
NOVA SERRANA,01,2016,Após o Desastre,MG,10008,0,0,73289
NOVA SERRANA,02,2015,Antes do Desastre,MG,21276,0,0,73289
NOVA SERRANA,02,2016,Após o Desastre,MG,81840,0,0,73289
NOVA SERRANA,03,2015,Antes do Desastre,MG,40188,0,0,73289
NOVA SERRANA,03,2016,Após o Desastre,MG,32560,0,0,73289
NOVA SERRANA,04,2016,Após o Desastre,MG,10560,0,0,73289
NOVA SERRANA,12,2014,Antes do Desastre,MG,52128,0,0,73289
NOVA SERRANA,12,2015,Após o Desastre,MG,21276,0,0,73289
NOVA VENECIA,01,2015,Antes do Desastre,ES,19784,1,0,45434
NOVA VENECIA,01,2016,Após o Desastre,ES,1760,1,0,45434
NOVA VENECIA,02,2015,Antes do Desastre,ES,7880,1,0,45434
NOVA VENECIA,02,2016,Após o Desastre,ES,43120,1,0,45434
NOVA VENECIA,03,2015,Antes do Desastre,ES,18124,1,0,45434
NOVA VENECIA,03,2016,Após o Desastre,ES,2640,1,0,45434
NOVA VENECIA,12,2014,Antes do Desastre,ES,23168,1,0,45434
NOVA VENECIA,12,2015,Após o Desastre,ES,14972,1,0,45434
NOVO ORIENTE DE MINAS,01,2015,Antes do Desastre,MG,3876,0,0,9896
NOVO ORIENTE DE MINAS,02,2016,Após o Desastre,MG,6160,0,0,9896
NOVO ORIENTE DE MINAS,03,2015,Antes do Desastre,MG,3152,0,0,9896
NOVO ORIENTE DE MINAS,03,2016,Após o Desastre,MG,880,0,0,9896
NOVO ORIENTE DE MINAS,12,2014,Antes do Desastre,MG,5068,0,0,9896
NOVO ORIENTE DE MINAS,12,2015,Após o Desastre,MG,2364,0,0,9896
OLIVEIRA,01,2015,Antes do Desastre,MG,5324,0,0,39140
OLIVEIRA,02,2015,Antes do Desastre,MG,788,0,0,39140
OLIVEIRA,02,2016,Após o Desastre,MG,7920,0,0,39140
OLIVEIRA,03,2015,Antes do Desastre,MG,2364,0,0,39140
OLIVEIRA,03,2016,Após o Desastre,MG,2640,0,0,39140
OLIVEIRA,12,2014,Antes do Desastre,MG,724,0,0,39140
PAINEIRAS,01,2015,Antes do Desastre,MG,47424,0,0,4574
PAINEIRAS,01,2016,Após o Desastre,MG,31968,0,0,4574
PAINEIRAS,02,2015,Antes do Desastre,MG,42488,0,0,4574
PAINEIRAS,02,2016,Após o Desastre,MG,85360,0,0,4574
PAINEIRAS,03,2015,Antes do Desastre,MG,50432,0,0,4574
PAINEIRAS,03,2016,Após o Desastre,MG,40480,0,0,4574
PAINEIRAS,04,2015,Antes do Desastre,MG,788,0,0,4574
PAINEIRAS,04,2016,Após o Desastre,MG,6160,0,0,4574
PAINEIRAS,05,2016,Após o Desastre,MG,3520,0,0,4574
PAINEIRAS,06,2016,Após o Desastre,MG,3520,0,0,4574
PAINEIRAS,07,2016,Após o Desastre,MG,3520,0,0,4574
PAINEIRAS,08,2016,Após o Desastre,MG,3520,0,0,4574
PAINEIRAS,12,2014,Antes do Desastre,MG,48508,0,0,4574
PAINEIRAS,12,2015,Após o Desastre,MG,5516,0,0,4574
PAINS,01,2015,Antes do Desastre,MG,2896,0,0,7945
PAINS,02,2015,Antes do Desastre,MG,3152,0,0,7945
PAINS,02,2016,Após o Desastre,MG,880,0,0,7945
PAINS,03,2015,Antes do Desastre,MG,3152,0,0,7945
PAINS,03,2016,Após o Desastre,MG,11440,0,0,7945
PAINS,12,2014,Antes do Desastre,MG,2896,0,0,7945
PAINS,12,2015,Após o Desastre,MG,788,0,0,7945
PALMA,01,2015,Antes do Desastre,MG,1576,0,0,6524
PALMA,02,2016,Após o Desastre,MG,7040,0,0,6524
PALMA,03,2015,Antes do Desastre,MG,4728,0,0,6524
PALMA,12,2014,Antes do Desastre,MG,2896,0,0,6524
PALMA,12,2015,Após o Desastre,MG,3152,0,0,6524
PAPAGAIOS,01,2015,Antes do Desastre,MG,11372,0,0,14073
PAPAGAIOS,01,2016,Após o Desastre,MG,1576,0,0,14073
PAPAGAIOS,02,2015,Antes do Desastre,MG,5516,0,0,14073
PAPAGAIOS,02,2016,Após o Desastre,MG,10468,0,0,14073
PAPAGAIOS,03,2015,Antes do Desastre,MG,9456,0,0,14073
PAPAGAIOS,03,2016,Após o Desastre,MG,7920,0,0,14073
PAPAGAIOS,04,2015,Antes do Desastre,MG,788,0,0,14073
PAPAGAIOS,12,2014,Antes do Desastre,MG,12308,0,0,14073
PAPAGAIOS,12,2015,Após o Desastre,MG,3940,0,0,14073
PARA DE MINAS,01,2015,Antes do Desastre,MG,15908,0,0,83577
PARA DE MINAS,02,2015,Antes do Desastre,MG,4728,0,0,83577
PARA DE MINAS,02,2016,Após o Desastre,MG,20240,0,0,83577
PARA DE MINAS,03,2015,Antes do Desastre,MG,13396,0,0,83577
PARA DE MINAS,03,2016,Após o Desastre,MG,9680,0,0,83577
PARA DE MINAS,12,2014,Antes do Desastre,MG,17376,0,0,83577
PARA DE MINAS,12,2015,Após o Desastre,MG,8668,0,0,83577
PARACATU,01,2015,Antes do Desastre,MG,103476,0,0,84010
PARACATU,02,2015,Antes do Desastre,MG,37036,0,0,84010
PARACATU,02,2016,Após o Desastre,MG,151360,0,0,84010
PARACATU,03,2015,Antes do Desastre,MG,93772,0,0,84010
PARACATU,03,2016,Após o Desastre,MG,50160,0,0,84010
PARACATU,04,2016,Após o Desastre,MG,7040,0,0,84010
PARACATU,10,2015,Antes do Desastre,MG,694.59,0,0,84010
PARACATU,12,2014,Antes do Desastre,MG,109324,0,0,84010
PARACATU,12,2015,Após o Desastre,MG,62252,0,0,84010
PARAGUACU,01,2015,Antes do Desastre,MG,17952,0,0,20031
PARAGUACU,01,2016,Após o Desastre,MG,12740,0,0,20031
PARAGUACU,02,2015,Antes do Desastre,MG,5516,0,0,20031
PARAGUACU,02,2016,Após o Desastre,MG,23760,0,0,20031
PARAGUACU,03,2015,Antes do Desastre,MG,12608,0,0,20031
PARAGUACU,03,2016,Após o Desastre,MG,2640,0,0,20031
PARAGUACU,12,2014,Antes do Desastre,MG,12308,0,0,20031
PARAGUACU,12,2015,Após o Desastre,MG,788,0,0,20031
PARAOPEBA,01,2015,Antes do Desastre,MG,2236,0,0,22470
PARAOPEBA,02,2015,Antes do Desastre,MG,788,0,0,22470
PARAOPEBA,02,2016,Após o Desastre,MG,880,0,0,22470
PARAOPEBA,03,2015,Antes do Desastre,MG,788,0,0,22470
PARAOPEBA,03,2016,Após o Desastre,MG,4400,0,0,22470
PARAOPEBA,04,2016,Após o Desastre,MG,3520,0,0,22470
PARAOPEBA,12,2014,Antes do Desastre,MG,1448,0,0,22470
PARAOPEBA,12,2015,Após o Desastre,MG,788,0,0,22470
PASSOS,01,2015,Antes do Desastre,MG,141084,0,0,105700
PASSOS,01,2016,Após o Desastre,MG,29895.96,0,0,105700
PASSOS,02,2015,Antes do Desastre,MG,45640,0,0,105700
PASSOS,02,2016,Após o Desastre,MG,188320,0,0,105700
PASSOS,03,2015,Antes do Desastre,MG,107956,0,0,105700
PASSOS,03,2016,Após o Desastre,MG,43120,0,0,105700
PASSOS,04,2015,Antes do Desastre,MG,3152,0,0,105700
PASSOS,12,2014,Antes do Desastre,MG,120908,0,0,105700
PASSOS,12,2015,Após o Desastre,MG,77547.03,0,0,105700
PATOS DE MINAS,01,2015,Antes do Desastre,MG,192876,0,0,137776
PATOS DE MINAS,01,2016,Após o Desastre,MG,27188,0,0,137776
PATOS DE MINAS,02,2015,Antes do Desastre,MG,79588,0,0,137776
PATOS DE MINAS,02,2016,Após o Desastre,MG,362560,0,0,137776
PATOS DE MINAS,03,2015,Antes do Desastre,MG,172523.27,0,0,137776
PATOS DE MINAS,03,2016,Após o Desastre,MG,113520,0,0,137776
PATOS DE MINAS,04,2016,Após o Desastre,MG,11440,0,0,137776
PATOS DE MINAS,05,2016,Após o Desastre,MG,17600,0,0,137776
PATOS DE MINAS,06,2016,Após o Desastre,MG,7040,0,0,137776
PATOS DE MINAS,10,2016,Após o Desastre,MG,3520,0,0,137776
PATOS DE MINAS,12,2014,Antes do Desastre,MG,229508,0,0,137776
PATOS DE MINAS,12,2015,Após o Desastre,MG,91408,0,0,137776
PATROCINIO,01,2015,Antes do Desastre,MG,26300,0,0,81617
PATROCINIO,01,2016,Após o Desastre,MG,19648,0,0,81617
PATROCINIO,02,2015,Antes do Desastre,MG,14184,0,0,81617
PATROCINIO,02,2016,Após o Desastre,MG,44880,0,0,81617
PATROCINIO,03,2015,Antes do Desastre,MG,22064,0,0,81617
PATROCINIO,03,2016,Após o Desastre,MG,20240,0,0,81617
PATROCINIO,04,2015,Antes do Desastre,MG,788,0,0,81617
PATROCINIO,04,2016,Após o Desastre,MG,3520,0,0,81617
PATROCINIO,06,2016,Após o Desastre,MG,3520,0,0,81617
PATROCINIO,12,2014,Antes do Desastre,MG,22444,0,0,81617
PATROCINIO,12,2015,Após o Desastre,MG,3152,0,0,81617
PAVAO,01,2015,Antes do Desastre,MG,3748,0,0,8245
PAVAO,02,2015,Antes do Desastre,MG,3152,0,0,8245
PAVAO,02,2016,Após o Desastre,MG,3520,0,0,8245
PAVAO,03,2015,Antes do Desastre,MG,3152,0,0,8245
PAVAO,03,2016,Após o Desastre,MG,1760,0,0,8245
PAVAO,12,2014,Antes do Desastre,MG,2172,0,0,8245
PAVAO,12,2015,Após o Desastre,MG,2364,0,0,8245
PEDRA AZUL,01,2015,Antes do Desastre,MG,1448,0,0,23512
PEDRA AZUL,01,2016,Após o Desastre,MG,3520,0,0,23512
PEDRA AZUL,02,2015,Antes do Desastre,MG,1576,0,0,23512
PEDRA AZUL,02,2016,Após o Desastre,MG,5280,0,0,23512
PEDRA AZUL,03,2015,Antes do Desastre,MG,1576,0,0,23512
PEDRA AZUL,12,2014,Antes do Desastre,MG,1448,0,0,23512
PEDRA AZUL,12,2015,Após o Desastre,MG,788,0,0,23512
PEDRAS DE MARIA DA CRUZ,01,2015,Antes do Desastre,MG,276464,0,0,10031
PEDRAS DE MARIA DA CRUZ,01,2016,Após o Desastre,MG,54008,0,0,10031
PEDRAS DE MARIA DA CRUZ,02,2015,Antes do Desastre,MG,89044,0,0,10031
PEDRAS DE MARIA DA CRUZ,02,2016,Após o Desastre,MG,473256,0,0,10031
PEDRAS DE MARIA DA CRUZ,03,2015,Antes do Desastre,MG,226944,0,0,10031
PEDRAS DE MARIA DA CRUZ,03,2016,Após o Desastre,MG,170720,0,0,10031
PEDRAS DE MARIA DA CRUZ,04,2016,Após o Desastre,MG,127600,0,0,10031
PEDRAS DE MARIA DA CRUZ,05,2016,Após o Desastre,MG,25520,0,0,10031
PEDRAS DE MARIA DA CRUZ,06,2016,Após o Desastre,MG,3520,0,0,10031
PEDRAS DE MARIA DA CRUZ,07,2016,Após o Desastre,MG,4400,0,0,10031
PEDRAS DE MARIA DA CRUZ,12,2014,Antes do Desastre,MG,271500,0,0,10031
PEDRAS DE MARIA DA CRUZ,12,2015,Após o Desastre,MG,1576,0,0,10031
PEDRINOPOLIS,01,2015,Antes do Desastre,MG,3748,0,0,3472
PEDRINOPOLIS,01,2016,Após o Desastre,MG,1760,0,0,3472
PEDRINOPOLIS,02,2015,Antes do Desastre,MG,788,0,0,3472
PEDRINOPOLIS,02,2016,Após o Desastre,MG,7040,0,0,3472
PEDRINOPOLIS,03,2015,Antes do Desastre,MG,2364,0,0,3472
PEDRINOPOLIS,12,2014,Antes do Desastre,MG,2172,0,0,3472
PEDRINOPOLIS,12,2015,Após o Desastre,MG,1576,0,0,3472
PEDRO CANARIO,01,2015,Antes do Desastre,ES,21104,0,0,23730
PEDRO CANARIO,02,2015,Antes do Desastre,ES,14184,0,0,23730
PEDRO CANARIO,02,2016,Após o Desastre,ES,45760,0,0,23730
PEDRO CANARIO,03,2015,Antes do Desastre,ES,18124,0,0,23730
PEDRO CANARIO,03,2016,Após o Desastre,ES,3520,0,0,23730
PEDRO CANARIO,12,2014,Antes do Desastre,ES,16652,0,0,23730
PEDRO CANARIO,12,2015,Após o Desastre,ES,7092,0,0,23730
PEDRO LEOPOLDO,01,2015,Antes do Desastre,MG,788,0,0,58468
PEDRO LEOPOLDO,03,2015,Antes do Desastre,MG,788,0,0,58468
PEDRO LEOPOLDO,03,2016,Após o Desastre,MG,3520,0,0,58468
PEDRO LEOPOLDO,12,2014,Antes do Desastre,MG,1448,0,0,58468
PEQUI,01,2015,Antes do Desastre,MG,724,0,0,4070
PEQUI,12,2014,Antes do Desastre,MG,724,0,0,4070
PERDIGAO,01,2015,Antes do Desastre,MG,2960,0,0,8862
PERDIGAO,01,2016,Após o Desastre,MG,3152,0,0,8862
PERDIGAO,02,2015,Antes do Desastre,MG,2364,0,0,8862
PERDIGAO,02,2016,Após o Desastre,MG,3520,0,0,8862
PERDIGAO,03,2015,Antes do Desastre,MG,9456,0,0,8862
PERDIGAO,04,2016,Após o Desastre,MG,3520,0,0,8862
PERDIGAO,05,2016,Após o Desastre,MG,3520,0,0,8862
PERDIGAO,12,2014,Antes do Desastre,MG,2172,0,0,8862
PERDIZES,01,2015,Antes do Desastre,MG,3748,0,0,14221
PERDIZES,02,2015,Antes do Desastre,MG,1576,0,0,14221
PERDIZES,03,2015,Antes do Desastre,MG,3152,0,0,14221
PERDIZES,03,2016,Após o Desastre,MG,17600,0,0,14221
PERDIZES,12,2014,Antes do Desastre,MG,3620,0,0,14221
PERDOES,01,2015,Antes do Desastre,MG,184084,0,0,20034
PERDOES,01,2016,Após o Desastre,MG,35120,0,0,20034
PERDOES,02,2015,Antes do Desastre,MG,62124,0,0,20034
PERDOES,02,2016,Após o Desastre,MG,344890.63,0,0,20034
PERDOES,03,2015,Antes do Desastre,MG,153660,0,0,20034
PERDOES,03,2016,Após o Desastre,MG,44880,0,0,20034
PERDOES,04,2015,Antes do Desastre,MG,788,0,0,20034
PERDOES,05,2016,Após o Desastre,MG,3520,0,0,20034
PERDOES,11,2016,Após o Desastre,MG,3520,0,0,20034
PERDOES,12,2014,Antes do Desastre,MG,196204,0,0,20034
PERDOES,12,2015,Após o Desastre,MG,109829.57,0,0,20034
PERIQUITO,01,2015,Antes do Desastre,MG,23532,1,1,6983
PERIQUITO,01,2016,Após o Desastre,MG,6856,1,1,6983
PERIQUITO,02,2015,Antes do Desastre,MG,11032,1,1,6983
PERIQUITO,02,2016,Após o Desastre,MG,36960,1,1,6983
PERIQUITO,03,2015,Antes do Desastre,MG,21276,1,1,6983
PERIQUITO,03,2016,Após o Desastre,MG,10560,1,1,6983
PERIQUITO,12,2014,Antes do Desastre,MG,22444,1,1,6983
PERIQUITO,12,2015,Após o Desastre,MG,4728,1,1,6983
PIMENTA,01,2015,Antes do Desastre,MG,128604,0,0,8225
PIMENTA,01,2016,Após o Desastre,MG,788,0,0,8225
PIMENTA,02,2015,Antes do Desastre,MG,89044,0,0,8225
PIMENTA,02,2016,Após o Desastre,MG,177760,0,0,8225
PIMENTA,03,2015,Antes do Desastre,MG,122140,0,0,8225
PIMENTA,03,2016,Após o Desastre,MG,108030.25,0,0,8225
PIMENTA,11,2016,Após o Desastre,MG,3520,0,0,8225
PIMENTA,12,2014,Antes do Desastre,MG,92672,0,0,8225
PINHEIROS,01,2015,Antes do Desastre,ES,3024,0,0,23599
PINHEIROS,01,2016,Após o Desastre,ES,1760,0,0,23599
PINHEIROS,02,2015,Antes do Desastre,ES,788,0,0,23599
PINHEIROS,02,2016,Após o Desastre,ES,4400,0,0,23599
PINHEIROS,03,2015,Antes do Desastre,ES,2364,0,0,23599
PINHEIROS,03,2016,Após o Desastre,ES,880,0,0,23599
PINHEIROS,12,2014,Antes do Desastre,ES,2896,0,0,23599
PINHEIROS,12,2015,Após o Desastre,ES,1576,0,0,23599
PINTOPOLIS,01,2015,Antes do Desastre,MG,11308,0,0,7047
PINTOPOLIS,01,2016,Após o Desastre,MG,1760,0,0,7047
PINTOPOLIS,02,2015,Antes do Desastre,MG,5516,0,0,7047
PINTOPOLIS,02,2016,Após o Desastre,MG,12320,0,0,7047
PINTOPOLIS,03,2015,Antes do Desastre,MG,11032,0,0,7047
PINTOPOLIS,04,2016,Após o Desastre,MG,3520,0,0,7047
PINTOPOLIS,12,2014,Antes do Desastre,MG,14480,0,0,7047
PIRAJUBA,01,2015,Antes do Desastre,MG,5260,0,0,4516
PIRAJUBA,01,2016,Após o Desastre,MG,1760,0,0,4516
PIRAJUBA,02,2015,Antes do Desastre,MG,2364,0,0,4516
PIRAJUBA,02,2016,Após o Desastre,MG,6160,0,0,4516
PIRAJUBA,03,2015,Antes do Desastre,MG,4728,0,0,4516
PIRAJUBA,03,2016,Após o Desastre,MG,4400,0,0,4516
PIRAJUBA,12,2014,Antes do Desastre,MG,5068,0,0,4516
PIRANGUINHO,01,2015,Antes do Desastre,MG,9796,0,0,7980
PIRANGUINHO,01,2016,Após o Desastre,MG,7880,0,0,7980
PIRANGUINHO,02,2015,Antes do Desastre,MG,1576,0,0,7980
PIRANGUINHO,02,2016,Após o Desastre,MG,11440,0,0,7980
PIRANGUINHO,03,2015,Antes do Desastre,MG,6304,0,0,7980
PIRANGUINHO,03,2016,Após o Desastre,MG,4400,0,0,7980
PIRANGUINHO,12,2014,Antes do Desastre,MG,6516,0,0,7980
PIRAPETINGA,02,2016,Após o Desastre,MG,4400,0,0,10331
PIRAPETINGA,03,2016,Após o Desastre,MG,880,0,0,10331
PIRAPETINGA,12,2015,Após o Desastre,MG,1576,0,0,10331
PIRAPORA,01,2015,Antes do Desastre,MG,892068,0,0,52787
PIRAPORA,01,2016,Após o Desastre,MG,107412,0,0,52787
PIRAPORA,02,2015,Antes do Desastre,MG,260040,0,0,52787
PIRAPORA,02,2016,Após o Desastre,MG,1066560,0,0,52787
PIRAPORA,03,2015,Antes do Desastre,MG,723384,0,0,52787
PIRAPORA,03,2016,Após o Desastre,MG,1517533.52,0,0,52787
PIRAPORA,04,2015,Antes do Desastre,MG,10244,0,0,52787
PIRAPORA,04,2016,Após o Desastre,MG,74800,0,0,52787
PIRAPORA,05,2016,Após o Desastre,MG,24640,0,0,52787
PIRAPORA,06,2015,Antes do Desastre,MG,6304,0,0,52787
PIRAPORA,06,2016,Após o Desastre,MG,3520,0,0,52787
PIRAPORA,07,2015,Antes do Desastre,MG,3152,0,0,52787
PIRAPORA,08,2016,Após o Desastre,MG,3520,0,0,52787
PIRAPORA,09,2015,Antes do Desastre,MG,605.99,0,0,52787
PIRAPORA,09,2016,Após o Desastre,MG,7040,0,0,52787
PIRAPORA,12,2014,Antes do Desastre,MG,869465.28,0,0,52787
PIRAPORA,12,2015,Após o Desastre,MG,22064,0,0,52787
PITANGUI,01,2015,Antes do Desastre,MG,18740,0,0,25148
PITANGUI,01,2016,Após o Desastre,MG,3336,0,0,25148
PITANGUI,02,2015,Antes do Desastre,MG,11820,0,0,25148
PITANGUI,02,2016,Após o Desastre,MG,36960,0,0,25148
PITANGUI,03,2015,Antes do Desastre,MG,16548,0,0,25148
PITANGUI,03,2016,Após o Desastre,MG,13200,0,0,25148
PITANGUI,12,2014,Antes do Desastre,MG,16652,0,0,25148
PITANGUI,12,2015,Após o Desastre,MG,9456,0,0,25148
PIUMA,01,2015,Antes do Desastre,ES,191221.12,0,0,17946
PIUMA,01,2016,Após o Desastre,ES,57896,0,0,17946
PIUMA,02,2015,Antes do Desastre,ES,32180,0,0,17946
PIUMA,02,2016,Após o Desastre,ES,51828,0,0,17946
PIUMA,03,2015,Antes do Desastre,ES,37036,0,0,17946
PIUMA,03,2016,Após o Desastre,ES,15840,0,0,17946
PIUMA,05,2015,Antes do Desastre,ES,45704,0,0,17946
PIUMA,05,2016,Após o Desastre,ES,77440,0,0,17946
PIUMA,06,2015,Antes do Desastre,ES,80376,0,0,17946
PIUMA,06,2016,Após o Desastre,ES,34320,0,0,17946
PIUMA,07,2015,Antes do Desastre,ES,3152,0,0,17946
PIUMA,07,2016,Após o Desastre,ES,880,0,0,17946
PIUMA,08,2015,Antes do Desastre,ES,788,0,0,17946
PIUMA,08,2016,Após o Desastre,ES,5806.04,0,0,17946
PIUMA,09,2016,Após o Desastre,ES,3520,0,0,17946
PIUMA,10,2015,Antes do Desastre,ES,94560,0,0,17946
PIUMA,10,2016,Após o Desastre,ES,42240,0,0,17946
PIUMA,11,2014,Antes do Desastre,ES,72400,0,0,17946
PIUMA,11,2015,Antes do Desastre,ES,364844,0,0,17946
PIUMA,11,2016,Após o Desastre,ES,51040,0,0,17946
PIUMA,12,2014,Antes do Desastre,ES,449604,0,0,17946
PIUMA,12,2015,Após o Desastre,ES,211184,0,0,17946
PIUMHI,01,2015,Antes do Desastre,MG,302468,0,0,31456
PIUMHI,01,2016,Após o Desastre,MG,1576,0,0,31456
PIUMHI,02,2015,Antes do Desastre,MG,87404,0,0,31456
PIUMHI,02,2016,Após o Desastre,MG,292977.8,0,0,31456
PIUMHI,03,2015,Antes do Desastre,MG,243428,0,0,31456
PIUMHI,03,2016,Após o Desastre,MG,587840,0,0,31456
PIUMHI,04,2016,Após o Desastre,MG,1760,0,0,31456
PIUMHI,05,2015,Antes do Desastre,MG,3152,0,0,31456
PIUMHI,05,2016,Após o Desastre,MG,3520,0,0,31456
PIUMHI,12,2014,Antes do Desastre,MG,286704,0,0,31456
PIUMHI,12,2015,Após o Desastre,MG,3940,0,0,31456
PLANURA,01,2015,Antes do Desastre,MG,101068,0,0,10289
PLANURA,01,2016,Após o Desastre,MG,77912,0,0,10289
PLANURA,02,2015,Antes do Desastre,MG,63828,0,0,10289
PLANURA,02,2016,Após o Desastre,MG,167016,0,0,10289
PLANURA,03,2015,Antes do Desastre,MG,92984,0,0,10289
PLANURA,03,2016,Após o Desastre,MG,45760,0,0,10289
PLANURA,04,2015,Antes do Desastre,MG,788,0,0,10289
PLANURA,04,2016,Após o Desastre,MG,3520,0,0,10289
PLANURA,05,2016,Após o Desastre,MG,880,0,0,10289
PLANURA,10,2016,Após o Desastre,MG,2640,0,0,10289
PLANURA,11,2016,Após o Desastre,MG,880,0,0,10289
PLANURA,12,2014,Antes do Desastre,MG,79640,0,0,10289
PLANURA,12,2015,Após o Desastre,MG,14184,0,0,10289
POCO FUNDO,01,2015,Antes do Desastre,MG,788,0,0,15740
POCO FUNDO,03,2015,Antes do Desastre,MG,788,0,0,15740
POCO FUNDO,12,2014,Antes do Desastre,MG,1448,0,0,15740
POCOS DE CALDAS,01,2015,Antes do Desastre,MG,54836,0,0,151812
POCOS DE CALDAS,01,2016,Após o Desastre,MG,10008,0,0,151812
POCOS DE CALDAS,02,2015,Antes do Desastre,MG,22064,0,0,151812
POCOS DE CALDAS,02,2016,Após o Desastre,MG,80960,0,0,151812
POCOS DE CALDAS,03,2015,Antes do Desastre,MG,42552,0,0,151812
POCOS DE CALDAS,03,2016,Após o Desastre,MG,14080,0,0,151812
POCOS DE CALDAS,12,2014,Antes do Desastre,MG,50680,0,0,151812
POCOS DE CALDAS,12,2015,Após o Desastre,MG,15760,0,0,151812
POCRANE,01,2015,Antes do Desastre,MG,1512,1,0,8748
POCRANE,01,2016,Após o Desastre,MG,1760,1,0,8748
POCRANE,02,2015,Antes do Desastre,MG,3152,1,0,8748
POCRANE,02,2016,Após o Desastre,MG,1760,1,0,8748
POCRANE,03,2015,Antes do Desastre,MG,2364,1,0,8748
POCRANE,12,2014,Antes do Desastre,MG,2172,1,0,8748
POMPEU,01,2015,Antes do Desastre,MG,97196,0,0,28668
POMPEU,01,2016,Após o Desastre,MG,18624,0,0,28668
POMPEU,02,2015,Antes do Desastre,MG,33884,0,0,28668
POMPEU,02,2016,Após o Desastre,MG,115280,0,0,28668
POMPEU,03,2015,Antes do Desastre,MG,68556,0,0,28668
POMPEU,03,2016,Após o Desastre,MG,37840,0,0,28668
POMPEU,04,2016,Após o Desastre,MG,4400,0,0,28668
POMPEU,05,2016,Após o Desastre,MG,18480,0,0,28668
POMPEU,09,2015,Antes do Desastre,MG,3152,0,0,28668
POMPEU,10,2016,Após o Desastre,MG,3520,0,0,28668
POMPEU,12,2014,Antes do Desastre,MG,72400,0,0,28668
POMPEU,12,2015,Após o Desastre,MG,18124,0,0,28668
PONTE NOVA,01,2015,Antes do Desastre,MG,1576,1,0,56412
PONTE NOVA,02,2016,Após o Desastre,MG,1760,1,0,56412
PONTE NOVA,03,2015,Antes do Desastre,MG,1576,1,0,56412
PONTE NOVA,05,2015,Antes do Desastre,MG,788,1,0,56412
PONTE NOVA,06,2015,Antes do Desastre,MG,788,1,0,56412
PONTE NOVA,12,2014,Antes do Desastre,MG,2896,1,0,56412
PONTE NOVA,12,2015,Após o Desastre,MG,788,1,0,56412
PONTO BELO,01,2015,Antes do Desastre,ES,1448,0,0,6892
PONTO BELO,02,2015,Antes do Desastre,ES,1576,0,0,6892
PONTO BELO,02,2016,Após o Desastre,ES,1760,0,0,6892
PONTO BELO,03,2015,Antes do Desastre,ES,1576,0,0,6892
PONTO BELO,03,2016,Após o Desastre,ES,1760,0,0,6892
PONTO BELO,12,2014,Antes do Desastre,ES,1448,0,0,6892
PONTO BELO,12,2015,Após o Desastre,ES,1576,0,0,6892
PONTO CHIQUE,01,2015,Antes do Desastre,MG,57052,0,0,3856
PONTO CHIQUE,01,2016,Após o Desastre,MG,14500,0,0,3856
PONTO CHIQUE,02,2015,Antes do Desastre,MG,33096,0,0,3856
PONTO CHIQUE,02,2016,Após o Desastre,MG,102960,0,0,3856
PONTO CHIQUE,03,2015,Antes do Desastre,MG,55948,0,0,3856
PONTO CHIQUE,03,2016,Após o Desastre,MG,81840,0,0,3856
PONTO CHIQUE,04,2016,Após o Desastre,MG,7040,0,0,3856
PONTO CHIQUE,05,2016,Após o Desastre,MG,10560,0,0,3856
PONTO CHIQUE,12,2014,Antes do Desastre,MG,68780,0,0,3856
PONTO CHIQUE,12,2015,Após o Desastre,MG,7092,0,0,3856
PORTEIRINHA,01,2015,Antes do Desastre,MG,8284,0,0,37047
PORTEIRINHA,02,2015,Antes do Desastre,MG,3152,0,0,37047
PORTEIRINHA,03,2015,Antes do Desastre,MG,5516,0,0,37047
PORTEIRINHA,03,2016,Após o Desastre,MG,3520,0,0,37047
PORTEIRINHA,12,2014,Antes do Desastre,MG,4344,0,0,37047
